city,latitude,longitude,timestamp,temperature,humidity,wind_speed,precipitation,pressure,cloud_cover
Dallas,32.78,-96.8,2025-10-16T15:00,72.3,58,6.4,0.0,1014.3,21
Dallas,32.78,-96.8,2025-10-16T16:00,76.5,57,6.4,0.0,1014.3,11
Dallas,32.78,-96.8,2025-10-16T17:00,80.7,50,8.9,0.0,1013.6,99
Dallas,32.78,-96.8,2025-10-16T18:00,82.9,42,10.8,0.0,1013.0,99
Dallas,32.78,-96.8,2025-10-16T19:00,84.8,40,11.1,0.0,1012.0,99
Dallas,32.78,-96.8,2025-10-16T20:00,85.1,39,13.5,0.0,1011.3,8
Dallas,32.78,-96.8,2025-10-16T21:00,85.8,37,14.5,0.0,1010.7,30
Dallas,32.78,-96.8,2025-10-16T22:00,83.9,40,14.2,0.0,1010.4,73
Dallas,32.78,-96.8,2025-10-16T23:00,83.1,38,11.1,0.0,1010.5,99
Dallas,32.78,-96.8,2025-10-17T00:00,81.8,39,4.7,0.0,1010.3,99
Dallas,32.78,-96.8,2025-10-17T01:00,80.0,43,3.7,0.0,1010.8,99
Dallas,32.78,-96.8,2025-10-17T02:00,79.2,45,1.5,0.0,1010.9,99
Dallas,32.78,-96.8,2025-10-17T03:00,76.0,53,2.2,0.0,1010.8,99
Dallas,32.78,-96.8,2025-10-17T04:00,75.9,51,2.6,0.0,1010.6,33
Dallas,32.78,-96.8,2025-10-17T05:00,74.7,53,5.5,0.0,1010.3,96
Dallas,32.78,-96.8,2025-10-17T06:00,72.8,59,5.2,0.0,1010.2,94
Dallas,32.78,-96.8,2025-10-17T07:00,71.2,64,6.4,0.0,1010.4,37
Dallas,32.78,-96.8,2025-10-17T08:00,71.6,65,5.6,0.0,1010.6,25
Dallas,32.78,-96.8,2025-10-17T09:00,70.8,70,8.4,0.0,1010.7,46
Dallas,32.78,-96.8,2025-10-17T10:00,70.8,70,6.0,0.0,1010.8,0
Dallas,32.78,-96.8,2025-10-17T11:00,69.2,75,5.7,0.0,1011.1,44
Dallas,32.78,-96.8,2025-10-17T12:00,69.5,76,2.9,0.0,1011.3,10
Dallas,32.78,-96.8,2025-10-17T13:00,68.7,82,6.2,0.0,1011.6,3
Dallas,32.78,-96.8,2025-10-17T14:00,71.5,81,6.9,0.0,1012.3,30
Dallas,32.78,-96.8,2025-10-17T15:00,76.0,71,10.7,0.0,1012.4,2
Dallas,32.78,-96.8,2025-10-17T16:00,79.2,65,14.1,0.0,1012.5,9
Dallas,32.78,-96.8,2025-10-17T17:00,82.8,56,15.5,0.0,1011.8,5
Dallas,32.78,-96.8,2025-10-17T18:00,85.2,51,14.1,0.0,1011.0,26
Dallas,32.78,-96.8,2025-10-17T19:00,87.0,47,15.5,0.0,1010.0,17
Dallas,32.78,-96.8,2025-10-17T20:00,88.3,46,14.9,0.0,1008.7,37
Dallas,32.78,-96.8,2025-10-17T21:00,88.9,44,15.2,0.0,1008.0,22
Dallas,32.78,-96.8,2025-10-17T22:00,88.9,40,16.6,0.0,1007.7,1
Dallas,32.78,-96.8,2025-10-17T23:00,87.9,41,11.5,0.0,1007.4,5
Dallas,32.78,-96.8,2025-10-18T00:00,84.9,42,7.6,0.0,1007.3,0
Dallas,32.78,-96.8,2025-10-18T01:00,83.3,44,5.1,0.0,1007.8,0
Dallas,32.78,-96.8,2025-10-18T02:00,80.5,51,6.6,0.0,1008.1,0
Dallas,32.78,-96.8,2025-10-18T03:00,79.2,55,8.7,0.0,1008.4,0
Dallas,32.78,-96.8,2025-10-18T04:00,79.0,55,9.8,0.0,1008.5,0
Dallas,32.78,-96.8,2025-10-18T05:00,77.4,62,12.3,0.0,1008.5,0
Dallas,32.78,-96.8,2025-10-18T06:00,77.8,59,12.3,0.0,1008.2,0
Dallas,32.78,-96.8,2025-10-18T07:00,76.1,67,12.4,0.0,1008.2,0
Dallas,32.78,-96.8,2025-10-18T08:00,76.0,66,15.0,0.0,1008.2,0
Dallas,32.78,-96.8,2025-10-18T09:00,74.7,69,10.7,0.0,1008.0,0
Dallas,32.78,-96.8,2025-10-18T10:00,73.4,79,9.7,0.0,1008.1,0
Dallas,32.78,-96.8,2025-10-18T11:00,73.3,81,11.0,0.0,1008.1,8
Dallas,32.78,-96.8,2025-10-18T12:00,73.0,85,10.7,0.0,1008.3,100
Dallas,32.78,-96.8,2025-10-18T13:00,75.2,82,13.2,0.0,1007.8,1
Dallas,32.78,-96.8,2025-10-18T14:00,75.2,82,15.5,0.0,1008.5,100
Dallas,32.78,-96.8,2025-10-18T15:00,78.1,82,15.5,0.0,1009.4,100
Dallas,32.78,-96.8,2025-10-18T16:00,82.8,65,11.2,0.0,1009.9,100
Dallas,32.78,-96.8,2025-10-18T17:00,83.4,68,13.2,0.0,1009.7,100
Dallas,32.78,-96.8,2025-10-18T18:00,73.3,89,27.9,0.1,1009.4,100
Dallas,32.78,-96.8,2025-10-18T19:00,71.0,88,4.2,1.3,1008.8,99
Dallas,32.78,-96.8,2025-10-18T20:00,70.7,93,5.4,0.0,1007.0,97
Dallas,32.78,-96.8,2025-10-18T21:00,72.1,88,5.1,0.3,1006.8,100
Dallas,32.78,-96.8,2025-10-18T22:00,75.8,78,4.3,0.1,1006.9,0
Dallas,32.78,-96.8,2025-10-18T23:00,76.0,75,8.9,0.0,1007.4,0
Dallas,32.78,-96.8,2025-10-19T00:00,74.7,72,1.1,0.0,1008.1,0
Dallas,32.78,-96.8,2025-10-19T01:00,72.1,81,3.3,0.0,1008.5,0
Dallas,32.78,-96.8,2025-10-19T02:00,70.6,80,3.6,0.0,1009.1,0
Dallas,32.78,-96.8,2025-10-19T03:00,70.2,78,3.6,0.0,1009.7,0
Dallas,32.78,-96.8,2025-10-19T04:00,67.8,89,3.1,0.0,1010.0,5
Dallas,32.78,-96.8,2025-10-19T05:00,67.5,88,7.2,0.0,1010.9,7
Dallas,32.78,-96.8,2025-10-19T06:00,68.2,78,6.9,0.0,1012.3,0
Dallas,32.78,-96.8,2025-10-19T07:00,68.4,58,17.2,0.0,1013.9,0
Dallas,32.78,-96.8,2025-10-19T08:00,66.0,62,19.1,0.0,1015.3,0
Dallas,32.78,-96.8,2025-10-19T09:00,63.9,66,10.0,0.0,1016.4,0
Dallas,32.78,-96.8,2025-10-19T10:00,62.6,64,13.7,0.0,1017.9,0
Dallas,32.78,-96.8,2025-10-19T11:00,61.8,67,4.8,0.0,1019.1,0
Dallas,32.78,-96.8,2025-10-19T12:00,60.2,64,10.9,0.0,1020.0,0
Dallas,32.78,-96.8,2025-10-19T13:00,58.0,64,8.8,0.0,1020.7,0
Dallas,32.78,-96.8,2025-10-19T14:00,60.6,53,13.0,0.0,1021.7,0
Dallas,32.78,-96.8,2025-10-19T15:00,63.6,42,15.1,0.0,1022.2,3
Dallas,32.78,-96.8,2025-10-19T16:00,66.1,37,15.1,0.0,1022.7,2
Dallas,32.78,-96.8,2025-10-19T17:00,68.7,34,10.4,0.0,1022.9,0
Dallas,32.78,-96.8,2025-10-19T18:00,71.0,29,7.0,0.0,1022.5,0
Dallas,32.78,-96.8,2025-10-19T19:00,73.7,26,3.9,0.0,1021.1,0
Dallas,32.78,-96.8,2025-10-19T20:00,75.0,27,3.6,0.0,1020.5,0
Dallas,32.78,-96.8,2025-10-19T21:00,75.9,25,2.5,0.0,1019.9,0
Dallas,32.78,-96.8,2025-10-19T22:00,75.6,24,3.4,0.0,1019.4,0
Dallas,32.78,-96.8,2025-10-19T23:00,73.8,25,4.7,0.0,1019.0,0
Austin,30.27,-97.74,2025-10-13T00:00,85.9,28,7.5,0.0,1008.2,0
Austin,30.27,-97.74,2025-10-13T01:00,83.2,33,8.3,0.0,1008.5,0
Austin,30.27,-97.74,2025-10-13T02:00,80.8,38,4.7,0.0,1009.1,0
Austin,30.27,-97.74,2025-10-13T03:00,79.2,48,13.4,0.0,1009.6,0
Austin,30.27,-97.74,2025-10-13T04:00,76.9,52,6.5,0.0,1010.0,0
Austin,30.27,-97.74,2025-10-13T05:00,76.1,56,7.7,0.0,1010.1,0
Austin,30.27,-97.74,2025-10-13T06:00,72.9,67,8.4,0.0,1010.3,0
Austin,30.27,-97.74,2025-10-13T07:00,72.0,67,7.2,0.0,1010.3,0
Austin,30.27,-97.74,2025-10-13T08:00,69.3,69,1.4,0.0,1010.6,2
Austin,30.27,-97.74,2025-10-13T09:00,68.2,75,0.8,0.0,1010.7,2
Austin,30.27,-97.74,2025-10-13T10:00,68.0,72,1.5,0.0,1011.1,49
Austin,30.27,-97.74,2025-10-13T11:00,66.5,72,3.1,0.0,1012.0,0
Austin,30.27,-97.74,2025-10-13T12:00,65.1,75,2.7,0.0,1012.4,0
Austin,30.27,-97.74,2025-10-13T13:00,64.9,80,0.8,0.0,1013.0,0
Austin,30.27,-97.74,2025-10-13T14:00,70.1,76,1.1,0.0,1013.6,2
Austin,30.27,-97.74,2025-10-13T15:00,76.4,69,7.8,0.0,1014.1,10
Austin,30.27,-97.74,2025-10-13T16:00,80.5,64,7.2,0.0,1014.7,3
Austin,30.27,-97.74,2025-10-13T17:00,84.0,53,9.2,0.0,1014.5,0
Austin,30.27,-97.74,2025-10-13T18:00,86.3,47,8.5,0.0,1013.9,3
Austin,30.27,-97.74,2025-10-13T19:00,87.9,42,7.8,0.0,1013.2,0
Austin,30.27,-97.74,2025-10-13T20:00,89.5,32,7.4,0.0,1012.4,1
Austin,30.27,-97.74,2025-10-13T21:00,91.6,27,12.0,0.0,1012.4,29
Austin,30.27,-97.74,2025-10-13T22:00,90.2,29,11.4,0.0,1012.3,0
Austin,30.27,-97.74,2025-10-13T23:00,88.8,32,12.4,0.0,1012.3,0
Austin,30.27,-97.74,2025-10-14T00:00,85.3,34,8.7,0.0,1012.9,0
Austin,30.27,-97.74,2025-10-14T01:00,83.1,36,7.4,0.0,1013.4,0
Austin,30.27,-97.74,2025-10-14T02:00,79.9,41,4.7,0.0,1014.0,0
Austin,30.27,-97.74,2025-10-14T03:00,78.2,41,1.6,0.0,1014.8,0
Austin,30.27,-97.74,2025-10-14T04:00,75.2,50,7.9,0.0,1015.4,0
Austin,30.27,-97.74,2025-10-14T05:00,75.7,56,2.6,0.0,1016.1,0
Austin,30.27,-97.74,2025-10-14T06:00,74.0,61,3.2,0.0,1016.3,0
Austin,30.27,-97.74,2025-10-14T07:00,72.0,67,4.1,0.0,1016.4,0
Austin,30.27,-97.74,2025-10-14T08:00,70.2,72,1.1,0.0,1016.3,0
Austin,30.27,-97.74,2025-10-14T09:00,68.6,77,3.0,0.0,1016.1,0
Austin,30.27,-97.74,2025-10-14T10:00,68.3,76,1.1,0.0,1016.5,0
Austin,30.27,-97.74,2025-10-14T11:00,66.2,80,1.0,0.0,1016.9,0
Austin,30.27,-97.74,2025-10-14T12:00,65.1,85,2.1,0.0,1017.6,4
Austin,30.27,-97.74,2025-10-14T13:00,64.9,86,1.9,0.0,1017.9,1
Austin,30.27,-97.74,2025-10-14T14:00,70.0,80,2.2,0.0,1018.7,0
Austin,30.27,-97.74,2025-10-14T15:00,75.5,72,4.3,0.0,1019.3,12
Austin,30.27,-97.74,2025-10-14T16:00,80.5,55,9.9,0.0,1019.5,2
Austin,30.27,-97.74,2025-10-14T17:00,83.5,48,11.6,0.0,1019.2,2
Austin,30.27,-97.74,2025-10-14T18:00,86.2,42,10.9,0.0,1018.3,7
Austin,30.27,-97.74,2025-10-14T19:00,87.7,40,9.1,0.0,1017.3,6
Austin,30.27,-97.74,2025-10-14T20:00,90.0,37,8.0,0.0,1016.4,7
Austin,30.27,-97.74,2025-10-14T21:00,90.3,36,10.0,0.0,1015.9,3
Austin,30.27,-97.74,2025-10-14T22:00,90.6,29,8.9,0.0,1015.7,1
Austin,30.27,-97.74,2025-10-14T23:00,90.0,29,6.8,0.0,1015.6,0
Austin,30.27,-97.74,2025-10-15T00:00,85.7,29,7.2,0.0,1016.0,0
Austin,30.27,-97.74,2025-10-15T01:00,82.5,35,8.2,0.0,1016.5,0
Austin,30.27,-97.74,2025-10-15T02:00,79.5,38,3.8,0.0,1017.1,0
Austin,30.27,-97.74,2025-10-15T03:00,75.8,43,1.3,0.0,1017.6,0
Austin,30.27,-97.74,2025-10-15T04:00,73.7,49,1.9,0.0,1017.8,0
Austin,30.27,-97.74,2025-10-15T05:00,72.9,50,4.3,0.0,1017.7,0
Austin,30.27,-97.74,2025-10-15T06:00,69.3,62,4.7,0.0,1017.4,0
Austin,30.27,-97.74,2025-10-15T07:00,67.9,66,5.6,0.0,1017.2,0
Austin,30.27,-97.74,2025-10-15T08:00,67.8,59,3.4,0.0,1017.2,0
Austin,30.27,-97.74,2025-10-15T09:00,66.1,62,1.1,0.0,1016.7,36
Austin,30.27,-97.74,2025-10-15T10:00,66.2,67,2.9,0.0,1016.6,3
Austin,30.27,-97.74,2025-10-15T11:00,65.6,70,2.6,0.0,1016.6,0
Austin,30.27,-97.74,2025-10-15T12:00,64.8,72,0.5,0.0,1016.6,0
Austin,30.27,-97.74,2025-10-15T13:00,64.8,74,1.6,0.0,1016.7,0
Austin,30.27,-97.74,2025-10-15T14:00,70.1,70,3.6,0.0,1017.3,0
Austin,30.27,-97.74,2025-10-15T15:00,77.5,53,3.7,0.0,1017.1,45
Austin,30.27,-97.74,2025-10-15T16:00,82.8,47,2.8,0.0,1016.9,8
Austin,30.27,-97.74,2025-10-15T17:00,85.9,43,3.7,0.0,1016.5,4
Austin,30.27,-97.74,2025-10-15T18:00,88.1,40,4.0,0.0,1015.6,4
Austin,30.27,-97.74,2025-10-15T19:00,90.9,38,4.2,0.0,1014.5,0
Austin,30.27,-97.74,2025-10-15T20:00,92.7,30,3.7,0.0,1013.2,1
Austin,30.27,-97.74,2025-10-15T21:00,92.4,28,13.0,0.0,1012.8,0
Austin,30.27,-97.74,2025-10-15T22:00,91.1,25,10.5,0.0,1012.3,0
Austin,30.27,-97.74,2025-10-15T23:00,90.4,26,9.0,0.0,1012.2,0
Austin,30.27,-97.74,2025-10-16T00:00,86.8,25,10.2,0.0,1012.3,0
Austin,30.27,-97.74,2025-10-16T01:00,82.8,27,4.5,0.0,1012.5,0
Austin,30.27,-97.74,2025-10-16T02:00,79.0,30,4.0,0.0,1012.9,0
Austin,30.27,-97.74,2025-10-16T03:00,78.1,31,2.3,0.0,1013.4,0
Austin,30.27,-97.74,2025-10-16T04:00,75.6,34,4.6,0.0,1013.6,0
Austin,30.27,-97.74,2025-10-16T05:00,74.4,38,4.6,0.0,1013.4,0
Austin,30.27,-97.74,2025-10-16T06:00,71.2,56,5.5,0.0,1013.3,0
Austin,30.27,-97.74,2025-10-16T07:00,72.9,56,2.8,0.0,1013.3,6
Austin,30.27,-97.74,2025-10-16T08:00,69.3,66,1.1,0.0,1012.7,2
Austin,30.27,-97.74,2025-10-16T09:00,68.6,70,3.5,0.0,1012.6,9
Austin,30.27,-97.74,2025-10-16T10:00,67.5,71,1.8,0.0,1012.4,9
Austin,30.27,-97.74,2025-10-16T11:00,66.5,72,3.3,0.0,1012.4,2
Austin,30.27,-97.74,2025-10-16T12:00,64.7,80,5.4,0.0,1012.5,15
Austin,30.27,-97.74,2025-10-16T13:00,65.7,78,2.3,0.0,1012.7,89
Austin,30.27,-97.74,2025-10-16T14:00,66.9,87,2.6,0.0,1013.0,99
Austin,30.27,-97.74,2025-10-16T15:00,71.1,82,7.2,0.0,1013.3,63
Austin,30.27,-97.74,2025-10-16T16:00,74.1,80,5.9,0.0,1013.3,99
Austin,30.27,-97.74,2025-10-16T17:00,77.4,71,9.8,0.0,1012.9,99
Austin,30.27,-97.74,2025-10-16T18:00,81.1,62,9.7,0.0,1012.0,42
Austin,30.27,-97.74,2025-10-16T19:00,83.2,57,10.7,0.0,1011.3,37
Austin,30.27,-97.74,2025-10-16T20:00,83.7,52,11.2,0.0,1010.4,36
Austin,30.27,-97.74,2025-10-16T21:00,86.2,39,9.7,0.0,1010.1,15
Austin,30.27,-97.74,2025-10-16T22:00,84.9,47,9.6,0.0,1009.8,90
Austin,30.27,-97.74,2025-10-16T23:00,83.8,49,12.1,0.0,1009.5,28
Austin,30.27,-97.74,2025-10-17T00:00,82.0,49,12.4,0.0,1009.2,46
Austin,30.27,-97.74,2025-10-17T01:00,80.4,54,6.6,0.0,1009.7,55
Austin,30.27,-97.74,2025-10-17T02:00,78.7,56,10.4,0.0,1010.2,87
Austin,30.27,-97.74,2025-10-17T03:00,76.5,59,10.8,0.0,1010.4,90
Austin,30.27,-97.74,2025-10-17T04:00,76.0,60,8.4,0.0,1010.5,25
Austin,30.27,-97.74,2025-10-17T05:00,74.5,64,8.7,0.0,1010.4,0
Austin,30.27,-97.74,2025-10-17T06:00,73.4,66,4.3,0.0,1010.5,0
Austin,30.27,-97.74,2025-10-17T07:00,73.0,69,2.7,0.0,1010.6,79
Austin,30.27,-97.74,2025-10-17T08:00,73.5,68,1.6,0.0,1010.6,65
Austin,30.27,-97.74,2025-10-17T09:00,71.7,70,4.3,0.0,1010.4,19
Austin,30.27,-97.74,2025-10-17T10:00,69.4,76,3.1,0.0,1010.6,0
Austin,30.27,-97.74,2025-10-17T11:00,67.8,80,3.3,0.0,1010.8,0
Austin,30.27,-97.74,2025-10-17T12:00,67.2,83,2.7,0.0,1011.0,0
Austin,30.27,-97.74,2025-10-17T13:00,68.0,82,1.5,0.0,1011.4,86
Austin,30.27,-97.74,2025-10-17T14:00,71.7,82,1.4,0.0,1012.0,85
Austin,30.27,-97.74,2025-10-17T15:00,74.5,82,6.3,0.0,1012.5,53
Austin,30.27,-97.74,2025-10-17T16:00,80.9,73,12.8,0.0,1012.4,47
Austin,30.27,-97.74,2025-10-17T17:00,84.6,60,13.3,0.0,1011.9,100
Austin,30.27,-97.74,2025-10-17T18:00,87.5,53,13.3,0.0,1011.1,38
Austin,30.27,-97.74,2025-10-17T19:00,88.8,51,14.9,0.0,1009.8,39
Austin,30.27,-97.74,2025-10-17T20:00,89.7,46,17.1,0.0,1008.7,28
Austin,30.27,-97.74,2025-10-17T21:00,90.4,42,14.2,0.0,1008.0,3
Austin,30.27,-97.74,2025-10-17T22:00,90.3,42,18.1,0.0,1007.5,30
Austin,30.27,-97.74,2025-10-17T23:00,87.2,45,18.0,0.0,1007.3,4
Austin,30.27,-97.74,2025-10-18T00:00,86.4,42,10.8,0.0,1007.5,4
Austin,30.27,-97.74,2025-10-18T01:00,83.5,46,12.6,0.0,1008.1,98
Austin,30.27,-97.74,2025-10-18T02:00,82.9,56,13.2,0.0,1008.9,4
Austin,30.27,-97.74,2025-10-18T03:00,81.9,62,14.6,0.0,1009.4,100
Austin,30.27,-97.74,2025-10-18T04:00,79.2,66,15.8,0.0,1009.7,0
Austin,30.27,-97.74,2025-10-18T05:00,78.5,72,11.0,0.0,1009.9,1
Austin,30.27,-97.74,2025-10-18T06:00,76.5,80,8.9,0.0,1009.5,7
Austin,30.27,-97.74,2025-10-18T07:00,77.6,74,7.2,0.0,1009.2,1
Austin,30.27,-97.74,2025-10-18T08:00,76.0,77,7.6,0.0,1009.2,100
Austin,30.27,-97.74,2025-10-18T09:00,76.2,83,6.5,0.0,1008.7,1
Austin,30.27,-97.74,2025-10-18T10:00,77.4,79,8.4,0.0,1008.6,100
Austin,30.27,-97.74,2025-10-18T11:00,77.5,82,6.1,0.0,1008.8,100
Austin,30.27,-97.74,2025-10-18T12:00,76.5,84,4.7,0.0,1009.0,69
Austin,30.27,-97.74,2025-10-18T13:00,76.6,85,9.4,0.0,1008.9,97
Austin,30.27,-97.74,2025-10-18T14:00,77.1,86,11.9,0.0,1009.4,26
Austin,30.27,-97.74,2025-10-18T15:00,79.9,78,15.3,0.0,1010.0,26
Austin,30.27,-97.74,2025-10-18T16:00,83.5,70,15.8,0.0,1009.9,32
Austin,30.27,-97.74,2025-10-18T17:00,86.5,62,14.7,0.0,1009.8,100
Austin,30.27,-97.74,2025-10-18T18:00,88.5,59,7.8,0.0,1009.6,43
Austin,30.27,-97.74,2025-10-18T19:00,91.1,48,9.4,0.0,1008.6,36
Austin,30.27,-97.74,2025-10-18T20:00,93.4,43,6.8,0.0,1007.3,2
Austin,30.27,-97.74,2025-10-18T21:00,94.0,42,12.1,0.0,1006.7,37
Austin,30.27,-97.74,2025-10-18T22:00,93.7,40,10.7,0.0,1006.7,50
Austin,30.27,-97.74,2025-10-18T23:00,90.3,44,14.0,0.0,1006.6,40
Austin,30.27,-97.74,2025-10-19T00:00,89.1,43,11.4,0.0,1007.0,36
Austin,30.27,-97.74,2025-10-19T01:00,89.5,41,6.2,0.0,1008.2,0
Austin,30.27,-97.74,2025-10-19T02:00,84.5,47,5.4,0.0,1009.2,81
Austin,30.27,-97.74,2025-10-19T03:00,85.6,45,6.2,0.0,1009.7,3
Austin,30.27,-97.74,2025-10-19T04:00,83.7,43,10.0,0.0,1011.1,0
Austin,30.27,-97.74,2025-10-19T05:00,80.5,37,10.0,0.0,1011.6,0
Austin,30.27,-97.74,2025-10-19T06:00,77.8,36,3.8,0.0,1011.9,0
Austin,30.27,-97.74,2025-10-19T07:00,73.7,37,4.2,0.0,1012.3,0
Austin,30.27,-97.74,2025-10-19T08:00,65.6,55,7.3,0.0,1013.2,0
Austin,30.27,-97.74,2025-10-19T09:00,72.0,33,12.7,0.0,1014.3,0
Austin,30.27,-97.74,2025-10-19T10:00,69.7,50,8.5,0.0,1015.4,0
Austin,30.27,-97.74,2025-10-19T11:00,71.1,55,7.3,0.0,1016.4,0
Austin,30.27,-97.74,2025-10-19T12:00,69.2,54,6.6,0.0,1017.4,2
Austin,30.27,-97.74,2025-10-19T13:00,68.4,56,4.7,0.0,1018.3,0
Austin,30.27,-97.74,2025-10-19T14:00,69.9,55,15.1,0.0,1019.7,2
Austin,30.27,-97.74,2025-10-19T15:00,72.7,47,20.3,0.0,1020.5,9
Austin,30.27,-97.74,2025-10-19T16:00,75.7,47,20.0,0.0,1020.9,3
Austin,30.27,-97.74,2025-10-19T17:00,79.1,36,15.0,0.0,1020.7,0
Austin,30.27,-97.74,2025-10-19T18:00,81.1,33,15.4,0.0,1020.2,0
Austin,30.27,-97.74,2025-10-19T19:00,83.1,27,15.3,0.0,1019.1,0
Austin,30.27,-97.74,2025-10-19T20:00,85.0,24,13.6,0.0,1018.5,0
Austin,30.27,-97.74,2025-10-19T21:00,86.5,20,12.5,0.0,1018.0,0
Austin,30.27,-97.74,2025-10-19T22:00,85.8,20,10.8,0.0,1017.8,0
Austin,30.27,-97.74,2025-10-19T23:00,84.3,21,9.4,0.0,1017.9,0
New Orleans,29.95,-90.07,2025-10-13T00:00,74.6,39,5.6,0.0,1010.7,0
New Orleans,29.95,-90.07,2025-10-13T01:00,70.2,51,1.8,0.0,1010.8,0
New Orleans,29.95,-90.07,2025-10-13T02:00,68.4,53,7.3,0.0,1011.3,0
New Orleans,29.95,-90.07,2025-10-13T03:00,66.8,61,7.0,0.0,1011.8,0
New Orleans,29.95,-90.07,2025-10-13T04:00,63.2,74,10.4,0.0,1012.2,0
New Orleans,29.95,-90.07,2025-10-13T05:00,63.8,71,10.0,0.0,1012.2,0
New Orleans,29.95,-90.07,2025-10-13T06:00,62.9,70,3.6,0.0,1012.3,0
New Orleans,29.95,-90.07,2025-10-13T07:00,62.0,76,3.3,0.0,1012.5,0
New Orleans,29.95,-90.07,2025-10-13T08:00,61.5,78,4.9,0.0,1012.5,6
New Orleans,29.95,-90.07,2025-10-13T09:00,60.5,76,6.5,0.0,1012.6,3
New Orleans,29.95,-90.07,2025-10-13T10:00,60.8,72,8.8,0.0,1012.8,9
New Orleans,29.95,-90.07,2025-10-13T11:00,58.7,83,1.0,0.0,1013.4,18
New Orleans,29.95,-90.07,2025-10-13T12:00,55.9,100,1.3,0.0,1014.0,100
New Orleans,29.95,-90.07,2025-10-13T13:00,58.6,100,2.1,0.0,1014.5,96
New Orleans,29.95,-90.07,2025-10-13T14:00,68.2,80,3.8,0.0,1015.2,0
New Orleans,29.95,-90.07,2025-10-13T15:00,74.1,74,0.5,0.0,1015.9,0
New Orleans,29.95,-90.07,2025-10-13T16:00,78.5,52,7.0,0.0,1016.2,0
New Orleans,29.95,-90.07,2025-10-13T17:00,80.6,41,13.4,0.0,1015.9,1
New Orleans,29.95,-90.07,2025-10-13T18:00,81.6,36,10.1,0.0,1015.4,0
New Orleans,29.95,-90.07,2025-10-13T19:00,81.8,40,7.9,0.0,1014.4,0
New Orleans,29.95,-90.07,2025-10-13T20:00,83.1,36,6.2,0.0,1014.0,0
New Orleans,29.95,-90.07,2025-10-13T21:00,83.9,33,6.5,0.0,1013.9,0
New Orleans,29.95,-90.07,2025-10-13T22:00,82.5,34,6.5,0.0,1013.7,0
New Orleans,29.95,-90.07,2025-10-13T23:00,79.9,38,1.4,0.0,1014.2,0
New Orleans,29.95,-90.07,2025-10-14T00:00,75.0,43,1.5,0.0,1014.8,0
New Orleans,29.95,-90.07,2025-10-14T01:00,70.4,49,7.5,0.0,1015.3,0
New Orleans,29.95,-90.07,2025-10-14T02:00,69.2,56,10.4,0.0,1016.0,0
New Orleans,29.95,-90.07,2025-10-14T03:00,66.9,59,3.6,0.0,1016.2,0
New Orleans,29.95,-90.07,2025-10-14T04:00,64.8,69,6.1,0.0,1016.3,0
New Orleans,29.95,-90.07,2025-10-14T05:00,64.6,74,9.0,0.0,1016.2,1
New Orleans,29.95,-90.07,2025-10-14T06:00,62.7,82,9.1,0.0,1016.2,2
New Orleans,29.95,-90.07,2025-10-14T07:00,62.6,82,8.9,0.0,1016.1,3
New Orleans,29.95,-90.07,2025-10-14T08:00,62.2,85,8.7,0.0,1016.1,5
New Orleans,29.95,-90.07,2025-10-14T09:00,61.7,83,4.3,0.0,1016.1,1
New Orleans,29.95,-90.07,2025-10-14T10:00,62.3,83,2.6,0.0,1016.3,2
New Orleans,29.95,-90.07,2025-10-14T11:00,62.1,81,6.4,0.0,1016.6,0
New Orleans,29.95,-90.07,2025-10-14T12:00,62.2,81,5.9,0.0,1016.8,1
New Orleans,29.95,-90.07,2025-10-14T13:00,65.0,80,6.9,0.0,1017.4,1
New Orleans,29.95,-90.07,2025-10-14T14:00,71.9,70,7.3,0.0,1018.1,0
New Orleans,29.95,-90.07,2025-10-14T15:00,76.0,58,8.9,0.0,1018.3,0
New Orleans,29.95,-90.07,2025-10-14T16:00,79.2,48,10.0,0.0,1018.1,0
New Orleans,29.95,-90.07,2025-10-14T17:00,81.6,43,11.3,0.0,1017.7,0
New Orleans,29.95,-90.07,2025-10-14T18:00,83.5,37,12.6,0.0,1017.0,0
New Orleans,29.95,-90.07,2025-10-14T19:00,83.9,35,10.8,0.0,1016.1,0
New Orleans,29.95,-90.07,2025-10-14T20:00,84.4,35,9.9,0.0,1015.5,0
New Orleans,29.95,-90.07,2025-10-14T21:00,84.4,30,9.1,0.0,1015.3,0
New Orleans,29.95,-90.07,2025-10-14T22:00,83.4,30,8.9,0.0,1015.2,0
New Orleans,29.95,-90.07,2025-10-14T23:00,80.2,36,5.5,0.0,1015.6,0
New Orleans,29.95,-90.07,2025-10-15T00:00,76.0,41,4.9,0.0,1016.0,0
New Orleans,29.95,-90.07,2025-10-15T01:00,74.3,50,2.6,0.0,1016.2,0
New Orleans,29.95,-90.07,2025-10-15T02:00,70.8,62,5.6,0.0,1016.8,0
New Orleans,29.95,-90.07,2025-10-15T03:00,70.9,56,1.8,0.0,1017.3,0
New Orleans,29.95,-90.07,2025-10-15T04:00,67.7,64,2.9,0.0,1017.2,0
New Orleans,29.95,-90.07,2025-10-15T05:00,67.7,64,2.9,0.0,1016.7,0
New Orleans,29.95,-90.07,2025-10-15T06:00,66.9,66,7.7,0.0,1016.2,0
New Orleans,29.95,-90.07,2025-10-15T07:00,65.2,78,4.7,0.0,1016.0,2
